"dateTime","date","Temperature","Humidity","Dew.Point","Wind.Speed","T.MIN-01","T.MIN-02","T.MIN-03","T.MIN-05","T.MIN-06","T.MIN-07","T.MIN-08","T.MIN-09","T.MIN-10","T.Mintaro_at_met_station"
2017-08-01 13:30:00,"20170801",21.567,44.6,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 13:40:00,"20170801",21.59,45.9,9.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 13:50:00,"20170801",21.761,44.4,9.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 14:00:00,"20170801",21.797,44.1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 14:10:00,"20170801",21.115,45.1,8.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 14:20:00,"20170801",20.625,45.7,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 14:30:00,"20170801",20.28,46.4,8.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 14:40:00,"20170801",20.045,46.7,8.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 14:50:00,"20170801",19.895,47,8.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 15:00:00,"20170801",19.826,47.5,8.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 15:10:00,"20170801",19.824,47.8,8.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 15:20:00,"20170801",19.829,48,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 15:30:00,"20170801",19.845,47.5,8.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 15:40:00,"20170801",19.854,47,8.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 15:50:00,"20170801",19.858,47,8.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 16:00:00,"20170801",19.865,47.2,8.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 16:10:00,"20170801",19.862,47.2,8.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 16:20:00,"20170801",19.832,47,8.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 16:30:00,"20170801",19.798,47.2,8.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 16:40:00,"20170801",19.782,47.2,8.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 16:50:00,"20170801",19.762,47,8.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 17:00:00,"20170801",19.75,47,8.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 17:10:00,"20170801",19.729,47,8.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 17:20:00,"20170801",19.689,47,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 17:30:00,"20170801",19.647,47,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 17:40:00,"20170801",19.604,47.2,8.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 17:50:00,"20170801",19.582,47.2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 18:00:00,"20170801",19.605,47.5,8.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 18:10:00,"20170801",19.648,46.7,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 18:20:00,"20170801",19.663,46.4,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 18:30:00,"20170801",19.667,46.4,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 18:40:00,"20170801",19.65,46.4,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 18:50:00,"20170801",19.631,46.7,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 19:00:00,"20170801",19.617,46.7,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 19:10:00,"20170801",19.364,40.6,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 19:20:00,"20170801",18.49,41.1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 19:30:00,"20170801",17.916,42.6,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 19:40:00,"20170801",17.6,44.1,5.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 19:50:00,"20170801",17.398,45.1,5.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 20:00:00,"20170801",17.234,46.2,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 20:10:00,"20170801",17.072,47.5,5.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 20:20:00,"20170801",16.884,48.3,5.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 20:30:00,"20170801",16.674,49.1,5.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 20:40:00,"20170801",16.451,49.9,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 20:50:00,"20170801",16.222,50.9,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 21:00:00,"20170801",15.995,51.7,6.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 21:10:00,"20170801",15.775,52.5,6.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 21:20:00,"20170801",15.564,53.3,6.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 21:30:00,"20170801",15.353,53.8,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 21:40:00,"20170801",15.155,54.3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 21:50:00,"20170801",14.957,54.9,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 22:00:00,"20170801",14.761,55.4,5.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 22:10:00,"20170801",14.566,55.7,5.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 22:20:00,"20170801",14.367,56.2,5.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 22:30:00,"20170801",14.17,56.5,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 22:40:00,"20170801",13.97,57,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 22:50:00,"20170801",13.782,57.2,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 23:00:00,"20170801",13.583,57.5,5.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 23:10:00,"20170801",13.386,57.8,5.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 23:20:00,"20170801",13.2,58,5.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 23:30:00,"20170801",13.011,58.6,5.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 23:40:00,"20170801",12.836,59.1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01 23:50:00,"20170801",12.655,59.4,4.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 00:00:00,"20170802",12.485,59.7,4.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 00:10:00,"20170802",12.319,60.2,4.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 00:20:00,"20170802",12.164,60.5,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 00:30:00,"20170802",12.01,60.8,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 00:40:00,"20170802",11.868,61.1,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 00:50:00,"20170802",11.742,61.6,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 01:00:00,"20170802",11.619,62.2,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 01:10:00,"20170802",11.506,62.4,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 01:20:00,"20170802",11.411,62.7,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 01:30:00,"20170802",11.329,63.3,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 01:40:00,"20170802",11.263,63.8,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 01:50:00,"20170802",11.202,63.8,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 02:00:00,"20170802",11.147,64.1,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 02:10:00,"20170802",11.089,64.4,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 02:20:00,"20170802",11.029,64.4,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 02:30:00,"20170802",10.963,64.7,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 02:40:00,"20170802",10.902,64.9,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 02:50:00,"20170802",10.848,64.9,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 03:00:00,"20170802",10.793,64.9,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 03:10:00,"20170802",10.742,65.2,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 03:20:00,"20170802",10.686,65.5,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 03:30:00,"20170802",10.625,65.2,4.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 03:40:00,"20170802",10.551,65.2,4.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 03:50:00,"20170802",10.479,65.2,4.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 04:00:00,"20170802",10.401,65.5,4.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 04:10:00,"20170802",10.322,65.5,4.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 04:20:00,"20170802",10.235,65.5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 04:30:00,"20170802",10.142,65.5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 04:40:00,"20170802",10.05,65.5,3.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 04:50:00,"20170802",9.946,65.5,3.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 05:00:00,"20170802",9.85,65.5,3.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 05:10:00,"20170802",9.746,65.5,3.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 05:20:00,"20170802",9.651,65.5,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 05:30:00,"20170802",9.551,65.5,3.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 05:40:00,"20170802",9.463,65.5,3.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 05:50:00,"20170802",9.374,65.8,3.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 06:00:00,"20170802",9.283,65.8,3.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 06:10:00,"20170802",9.198,66,3.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 06:20:00,"20170802",9.113,66.3,3.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 06:30:00,"20170802",9.029,66.3,3.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 06:40:00,"20170802",8.947,66.3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 06:50:00,"20170802",8.865,66.3,2.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 07:00:00,"20170802",8.793,66.6,2.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 07:10:00,"20170802",8.718,66.6,2.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 07:20:00,"20170802",8.649,66.9,2.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 07:30:00,"20170802",8.586,66.9,2.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 07:40:00,"20170802",8.523,66.9,2.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 07:50:00,"20170802",8.466,67.4,2.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 08:00:00,"20170802",8.421,67.4,2.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 08:10:00,"20170802",8.382,67.7,2.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 08:20:00,"20170802",8.359,67.7,2.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 08:30:00,"20170802",8.341,68,2.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 08:40:00,"20170802",8.346,68.5,2.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 08:50:00,"20170802",8.374,68.8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 09:00:00,"20170802",8.517,70.2,3.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 09:10:00,"20170802",8.794,72.1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 09:20:00,"20170802",9.155,73.6,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 09:30:00,"20170802",9.541,74.1,5.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 09:40:00,"20170802",9.925,74.4,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 09:50:00,"20170802",10.232,72.7,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 10:00:00,"20170802",10.568,72.4,5.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 10:10:00,"20170802",10.974,72.4,6.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 10:20:00,"20170802",11.388,72.4,6.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 10:30:00,"20170802",11.808,71.8,6.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 10:40:00,"20170802",12.227,72.7,7.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 10:50:00,"20170802",12.699,72.1,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 11:00:00,"20170802",13.057,70.5,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 11:10:00,"20170802",13.339,69.6,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 11:20:00,"20170802",13.547,68.5,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 11:30:00,"20170802",13.767,67.7,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 11:40:00,"20170802",13.989,66.9,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 11:50:00,"20170802",14.232,66,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 12:00:00,"20170802",14.471,64.4,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 12:10:00,"20170802",14.724,63.6,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 12:20:00,"20170802",15.07,62.4,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 12:30:00,"20170802",15.27,60,7.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 12:40:00,"20170802",15.448,58.3,7.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 12:50:00,"20170802",15.048,52.2,5.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 13:00:00,"20170802",13.47,55.9,4.8,0,NA,22.5227,22.743,22.6907,NA,22.335,22.1654,22.0129,21.7313,NA
2017-08-02 13:10:00,"20170802",12.495,58.8,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 13:20:00,"20170802",12.072,59.7,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 13:30:00,"20170802",11.921,60.8,4.6,0,NA,18.9567,19.1759,19.1249,NA,18.3933,NA,17.9428,17.6016,NA
2017-08-02 13:40:00,"20170802",11.914,61.3,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 13:50:00,"20170802",11.928,61.3,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 14:00:00,"20170802",11.914,61.6,4.8,0,NA,16.5151,16.608,16.4957,NA,15.9514,15.7834,15.6239,15.4729,NA
2017-08-02 14:10:00,"20170802",11.925,62.2,4.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 14:20:00,"20170802",11.584,66.9,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 14:30:00,"20170802",10.677,67.7,4.9,0,NA,14.5108,14.6652,14.6795,NA,14.26,NA,13.9309,13.7817,NA
2017-08-02 14:40:00,"20170802",10.653,71.3,5.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 14:50:00,"20170802",10.768,74.4,6.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 15:00:00,"20170802",10.948,74.4,6.6,0,NA,17.8926,17.673,17.6227,NA,18.4559,18.6,18.8825,19.354,NA
2017-08-02 15:10:00,"20170802",11.127,74.4,6.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 15:20:00,"20170802",11.274,74.4,6.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 15:30:00,"20170802",11.429,75.3,7.2,0,NA,19.5825,19.5516,19.5004,NA,19.5824,NA,19.5714,19.6043,NA
2017-08-02 15:40:00,"20170802",11.392,63.8,4.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 15:50:00,"20170802",9.192,74.7,4.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 16:00:00,"20170802",8.305,86.9,6.2,0,NA,15.8889,16.5453,16.7462,NA,15.6382,15.533,15.3732,15.2224,NA
2017-08-02 16:10:00,"20170802",8.257,97.8,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 16:20:00,"20170802",9.001,99,8.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 16:30:00,"20170802",9.271,98.7,9.1,0,NA,12.4429,12.6587,12.7372,NA,12.3173,NA,12.0487,11.9646,NA
2017-08-02 16:40:00,"20170802",9.664,100,9.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 16:50:00,"20170802",9.835,98.1,9.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 17:00:00,"20170802",10.013,96.6,9.5,0,NA,11.9414,12.0314,11.9852,NA,11.8785,11.7751,11.735,11.7139,NA
2017-08-02 17:10:00,"20170802",9.952,97.5,9.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 17:20:00,"20170802",10.235,98.4,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 17:30:00,"20170802",10.643,98.4,10.4,0,NA,12.6309,12.7214,12.6119,NA,12.6934,NA,12.739,12.8419,NA
2017-08-02 17:40:00,"20170802",11.092,98.4,10.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 17:50:00,"20170802",11.537,97.2,11.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 18:00:00,"20170802",11.936,95.7,11.3,0,NA,14.3855,14.4144,14.241,NA,14.3853,14.3433,14.3699,14.4708,NA
2017-08-02 18:10:00,"20170802",12.297,94.4,11.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 18:20:00,"20170802",12.565,92.6,11.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 18:30:00,"20170802",12.61,80.2,9.3,0,NA,15.012,15.0413,14.9927,NA,14.9492,NA,14.8716,14.9092,NA
2017-08-02 18:40:00,"20170802",12.447,86.9,10.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 18:50:00,"20170802",12.425,86.9,10.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 19:00:00,"20170802",12.416,86,10.1,0,NA,14.1975,14.2264,14.1783,NA,14.0721,13.9675,13.9309,13.907,NA
2017-08-02 19:10:00,"20170802",12.402,84.9,9.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 19:20:00,"20170802",12.359,82.8,9.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 19:30:00,"20170802",12.285,80.2,9,0,NA,13.5709,13.5994,13.6145,NA,13.4455,NA,13.3663,13.3431,NA
2017-08-02 19:40:00,"20170802",12.2,79.4,8.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 19:50:00,"20170802",12.102,78.8,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 20:00:00,"20170802",11.99,78.5,8.4,0,NA,13.0069,13.035,13.0506,NA,12.9441,12.8401,12.8017,12.7792,NA
2017-08-02 20:10:00,"20170802",11.858,77.9,8.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 20:20:00,"20170802",11.723,77.3,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 20:30:00,"20170802",11.575,77,7.7,0,NA,12.4429,12.4705,12.4239,NA,12.38,NA,12.237,12.2779,NA
2017-08-02 20:40:00,"20170802",11.398,76.7,7.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 20:50:00,"20170802",11.223,76.2,7.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 21:00:00,"20170802",11.061,76.5,7.1,0,NA,11.816,11.8432,11.7971,NA,11.7532,11.7125,11.6722,11.6512,NA
2017-08-02 21:10:00,"20170802",10.904,76.2,6.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 21:20:00,"20170802",10.756,75.9,6.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 21:30:00,"20170802",10.615,75.9,6.5,0,NA,11.2518,11.2785,11.2957,NA,11.2516,NA,11.1701,11.1498,NA
2017-08-02 21:40:00,"20170802",10.463,75.9,6.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 21:50:00,"20170802",10.315,75.9,6.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 22:00:00,"20170802",10.174,75.9,6.1,0,NA,10.7502,10.7765,10.7942,NA,10.75,10.7099,10.6679,10.6483,NA
2017-08-02 22:10:00,"20170802",10.037,75.9,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 22:20:00,"20170802",9.908,76.2,5.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 22:30:00,"20170802",9.799,76.7,5.9,0,NA,10.3113,10.3372,10.3553,NA,10.3111,NA,10.2284,10.2095,NA
2017-08-02 22:40:00,"20170802",9.71,76.7,5.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 22:50:00,"20170802",9.627,77,5.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 23:00:00,"20170802",9.541,76.7,5.7,0,NA,9.9977,10.0234,9.9791,NA,9.9975,9.9578,9.9145,9.896,NA
2017-08-02 23:10:00,"20170802",9.45,76.5,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 23:20:00,"20170802",9.365,76.7,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 23:30:00,"20170802",9.277,76.7,5.4,0,NA,9.7469,9.7723,9.7283,NA,9.7467,NA,9.6633,9.6452,NA
2017-08-02 23:40:00,"20170802",9.193,77,5.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-02 23:50:00,"20170802",9.108,77,5.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03 00:00:00,"20170803",9.034,77,5.2,0,NA,9.5587,9.5212,9.5402,NA,9.4958,9.4564,9.4121,9.3944,NA
2017-08-03 00:10:00,"20170803",8.962,77.3,5.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03 00:20:00,"20170803",8.884,77.3,5.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03 00:30:00,"20170803",8.814,77.3,5.1,0,NA,9.3078,9.3329,9.2893,NA,9.2449,NA,9.1609,9.2063,NA
2017-08-03 00:40:00,"20170803",8.746,77.3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03 00:50:00,"20170803",8.685,77.3,4.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03 01:00:00,"20170803",8.619,77,4.8,0,NA,9.1197,9.0818,9.0385,NA,9.0567,9.0176,8.9725,8.9554,NA
2017-08-03 01:10:00,"20170803",8.547,77,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03 01:20:00,"20170803",8.47,77,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03 01:30:00,"20170803",8.392,77.3,4.7,0,NA,8.8687,8.8307,8.8503,NA,8.8058,NA,8.7213,8.7046,NA
2017-08-03 01:40:00,"20170803",8.326,77.3,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03 01:50:00,"20170803",8.278,77.3,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03 02:00:00,"20170803",8.219,77.3,4.5,0,NA,8.6178,8.6423,8.5995,NA,8.6176,8.5161,8.5328,8.5164,NA
